YEAR,DOY,QV2M,RH2M,PRECTOTCORR,PS,WS2M,WS2M_MAX,WS2M_MIN,WS2M_RANGE,WD2M,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,GWETPROF,GWETROOT,GWETTOP
2021,37,5.74,58.44,0.08,88.25,0.99,2.55,0.21,2.34,196.31,1.9,5.03,0.52,4.52,192.38,0.5,0.52,0.5
2021,38,5.68,60,0.19,88.32,0.95,1.84,0.46,1.38,160.5,1.91,3.8,0.76,3.04,161.19,0.5,0.52,0.49
2021,39,4.09,39.56,0,88.37,1.01,1.94,0.32,1.62,104.19,2.02,4.05,0.53,3.52,101.56,0.49,0.51,0.49
2021,40,4.39,37.62,0,88.34,0.96,1.82,0.22,1.59,131,1.74,3.77,0.37,3.41,117.5,0.49,0.51,0.48
2021,41,5.13,47.81,0,88.22,0.85,1.71,0.32,1.39,114.31,1.59,3.7,0.48,3.21,115.62,0.49,0.51,0.48
2021,42,5.37,50.75,0,88.19,1.04,2,0.26,1.74,109.88,2.01,4.45,0.42,4.03,108.75,0.49,0.5,0.48
2021,43,6.04,57.88,0,88.3,0.93,1.7,0.35,1.35,110.19,1.85,3.73,0.57,3.16,110.5,0.48,0.5,0.48
2021,44,6.41,60.25,0,88.36,0.89,1.55,0.33,1.23,135.5,1.75,3.37,0.48,2.9,135.88,0.48,0.5,0.48
2021,45,6.77,61.62,0,88.28,0.88,1.59,0.11,1.48,151.62,1.75,3.48,0.18,3.3,154.19,0.48,0.5,0.48
2021,46,6.1,57.62,0.3,88.15,0.91,1.64,0.2,1.43,144.44,1.77,3.59,0.3,3.28,130.75,0.48,0.49,0.48
2021,47,5.37,52.12,0.05,88.18,0.9,1.78,0.27,1.5,130.06,1.88,3.88,0.42,3.46,131.38,0.48,0.49,0.48
2021,48,5.31,49.56,0.09,88.33,1.05,1.57,0.46,1.11,92.56,2.04,3.24,0.74,2.49,96.44,0.48,0.49,0.47
2021,49,6.29,56.12,0.44,88.53,0.88,1.6,0.2,1.4,108.31,1.7,3.33,0.24,3.09,109.31,0.48,0.49,0.47
2021,50,6.04,55.12,0.01,88.65,1.01,1.66,0.13,1.52,93.5,2.03,3.35,0.2,3.16,92.81,0.48,0.48,0.47
2021,51,5.19,45.44,0,88.61,1.09,1.94,0.28,1.66,102.31,2.09,4.07,0.46,3.62,102.38,0.48,0.48,0.46
2021,52,5.07,42.12,0,88.49,1.12,2.08,0.25,1.83,114.81,2.12,4.19,0.39,3.8,114.88,0.47,0.48,0.46
2021,53,5.25,42.5,0,88.41,1.01,1.78,0.48,1.3,116.25,1.9,3.72,0.76,2.96,117.44,0.47,0.48,0.45
2021,54,5.49,44.88,0,88.25,0.98,1.89,0.34,1.55,130.44,1.95,4.01,0.57,3.44,146.38,0.47,0.48,0.45
2021,55,6.35,52,0,88.06,1.02,2.01,0.35,1.66,143.62,2.11,4.34,0.66,3.68,156.56,0.46,0.48,0.45
2021,56,5.74,48.56,0.24,87.94,1.09,2.16,0.1,2.05,105.12,2.25,4.66,0.16,4.49,104.44,0.46,0.48,0.45
2021,57,5.62,46.12,2.68,87.85,1.08,2.03,0.45,1.58,107.12,2.11,4.3,0.7,3.59,108.12,0.46,0.47,0.46
2021,58,6.35,53.25,5.98,87.81,1.03,1.93,0.45,1.48,117.19,2.04,3.98,0.73,3.25,116.19,0.46,0.48,0.48
2021,59,6.96,58.06,8.77,87.9,1.13,1.91,0.48,1.44,111.31,2.29,4.02,1.06,2.96,110.69,0.47,0.48,0.52
2021,60,6.35,48.75,0.69,88.16,1.15,2.27,0.19,2.08,146.5,2.28,4.57,0.59,3.98,143.81,0.48,0.49,0.49
2021,61,4.39,35.69,0.29,88.2,1.28,2.34,0.36,1.98,122.25,2.38,4.44,0.95,3.49,136.31,0.48,0.48,0.47
2021,62,3.91,32.81,0.47,88.21,0.97,1.78,0.19,1.59,121.12,1.86,3.67,0.29,3.39,121.88,0.47,0.48,0.46
2021,63,4.52,38.25,2.79,88.14,1.08,2.09,0.35,1.73,163.44,2.06,4.21,0.56,3.65,164.38,0.47,0.48,0.47
2021,64,5.07,41.62,4.25,88.02,1.2,2.62,0.07,2.55,194.5,2.36,5.21,0.39,4.82,195.5,0.47,0.48,0.48
2021,65,4.64,36.75,0.19,88.12,1.11,2.24,0.36,1.88,209.38,2.18,4.54,0.39,4.15,209.69,0.48,0.48,0.48
2021,66,5.31,43.88,0.14,88.3,1.14,1.84,0.52,1.31,97,2.18,3.76,1.22,2.54,100.62,0.47,0.48,0.46
2021,67,5.92,48.38,0.42,88.4,1.09,1.86,0.31,1.55,107.94,2.1,3.79,0.48,3.3,109.56,0.47,0.48,0.46
2021,68,6.59,50.12,0.52,88.28,1.12,1.81,0.21,1.61,117.12,2.22,3.91,0.4,3.51,118.19,0.47,0.48,0.46
2021,69,6.35,46.5,6.99,88.29,1.09,2.17,0.23,1.95,128.62,2.14,4.46,0.34,4.11,131,0.47,0.48,0.48
2021,70,6.84,50.69,5.26,88.41,1.14,1.86,0.34,1.52,133.19,2.2,3.91,0.28,3.63,137.94,0.48,0.49,0.51
2021,71,5.92,41.56,0.18,88.55,1.11,1.93,0.22,1.71,151.25,2.14,3.91,0.58,3.34,154.69,0.48,0.49,0.48
2021,72,5.43,38,0.92,88.41,1.27,2.23,0.48,1.75,177.81,2.38,4.26,0.52,3.74,162.19,0.48,0.48,0.46
2021,73,7.26,53.81,7.59,88.18,1.24,2.43,0.44,1.98,242.31,2.38,4.66,0.72,3.94,240,0.48,0.49,0.52
2021,74,7.51,54.31,0.25,88.13,1,1.95,0.21,1.74,175.75,1.92,3.98,0.3,3.69,172.75,0.48,0.49,0.48
2021,75,6.16,44.81,0.28,88.13,1.18,1.99,0.5,1.49,170.94,2.24,3.96,0.83,3.13,171.19,0.48,0.49,0.47
2021,76,5.8,40.75,0.11,88.11,1.15,2.08,0.34,1.73,151.62,2.2,4.1,0.68,3.41,137.62,0.48,0.48,0.46
2021,77,6.41,43.5,1.44,88.13,1.13,1.91,0.21,1.69,140.88,2.18,3.77,0.34,3.43,142.88,0.47,0.48,0.46
2021,78,7.2,47.62,0.06,88.07,1.05,1.73,0.09,1.63,100.19,2.04,3.58,0.23,3.35,102.31,0.47,0.48,0.46
2021,79,6.77,43.62,0.07,87.84,1.33,2.2,0.83,1.38,160.06,2.62,4.36,1.05,3.3,159.94,0.47,0.48,0.45
2021,80,6.16,41.44,0.07,87.93,1.29,2.34,0.61,1.73,219.25,2.5,4.39,1.2,3.2,215.44,0.46,0.48,0.45
2021,81,5.68,36.62,0.03,88.21,1.27,2.32,0.28,2.04,144.94,2.48,4.49,0.63,3.86,144.5,0.46,0.47,0.44
2021,82,5.98,36.12,0.79,88.27,1.21,2.12,0.27,1.85,165.75,2.39,4.23,0.43,3.8,169.06,0.46,0.47,0.44
2021,83,6.47,37.06,3.16,88.03,1.55,3.27,0.26,3.01,281.69,2.89,6.16,0.51,5.66,279.75,0.45,0.47,0.45
2021,84,5.13,34,0.11,87.93,1.38,2.95,0.41,2.54,220.75,2.59,5.45,0.66,4.8,274.44,0.45,0.47,0.44
2021,85,4.88,31.38,0.01,88.02,1.28,2.48,0.41,2.08,185.06,2.43,4.87,0.8,4.07,181.12,0.45,0.46,0.43
2021,86,5,31.94,0,88.1,1.15,1.89,0.34,1.55,148.75,2.16,3.8,0.62,3.18,150.75,0.45,0.46,0.43
2021,87,5.31,31.38,0.02,88,1.07,1.96,0.3,1.66,186.31,2.01,3.91,0.41,3.51,172.75,0.45,0.45,0.42
2021,88,5.86,37,2.04,87.83,1.05,1.81,0.43,1.38,97,2.06,3.73,0.41,3.33,98.38,0.45,0.45,0.45
2021,89,7.39,49.5,4.94,87.45,1.14,2.12,0.3,1.83,85.56,2.34,4.42,0.81,3.61,90,0.45,0.46,0.47
2021,90,6.84,42,5.16,87.26,0.96,2.12,0.11,2,125.75,1.98,4.35,0.08,4.28,125.44,0.45,0.46,0.46
2021,91,5,32.75,1.59,87.42,1.27,2.23,0.55,1.69,158.31,2.48,4.6,0.6,4,160.5,0.45,0.46,0.46
2021,92,3.42,21.69,0.31,87.76,1.06,1.8,0.54,1.27,188.25,2.02,3.83,0.8,3.02,191.06,0.45,0.46,0.44
2021,93,3.66,23.5,0.5,87.96,1.16,1.81,0.48,1.34,194.06,2.2,3.78,0.73,3.04,182.19,0.45,0.45,0.42
2021,94,3.66,24.94,0.59,88.04,1.26,2.19,0.51,1.68,125.88,2.48,4.4,0.5,3.9,127.5,0.45,0.45,0.42
2021,95,4.64,30.38,0.07,88.27,1.28,2.09,0.12,1.97,99.06,2.52,4.2,0.34,3.86,102.75,0.44,0.45,0.41
2021,96,5.49,33.31,0,88.21,1.16,1.96,0.49,1.47,106.38,2.27,4.01,0.89,3.12,108.19,0.44,0.45,0.41
2021,97,7.02,41.44,0,88.22,1.09,2.1,0.53,1.56,106.56,2.15,4.33,1.11,3.23,109.62,0.44,0.45,0.41
2021,98,8.73,50.75,3.39,88.04,1.1,2.09,0.08,2.01,123.31,2.16,4.31,0.06,4.25,119.38,0.44,0.45,0.43
2021,99,8.24,48.94,2.73,88.06,1.15,2.2,0.16,2.03,123.44,2.31,4.58,0.1,4.48,113.81,0.44,0.45,0.45
2021,100,5.8,32.94,1.67,88.09,1.26,2.48,0.47,2.02,165.56,2.48,4.9,0.64,4.26,168.31,0.44,0.45,0.44
2021,101,4.15,23.69,1.06,88.19,1.33,2.47,0.48,1.98,225.5,2.6,4.8,0.91,3.89,223.94,0.44,0.45,0.42
2021,102,4.21,23.06,1.21,88.25,1.2,2.12,0.18,1.95,229.19,2.35,4.29,0.75,3.54,228.5,0.43,0.44,0.41
2021,103,5,27.56,2.14,88.17,1.16,2.22,0.27,1.95,199.75,2.28,4.53,0.43,4.1,214.12,0.43,0.44,0.41
2021,104,5.98,33.12,0.52,88.13,1.16,2.1,0.21,1.9,101.19,2.35,4.38,0.34,4.05,107.75,0.43,0.44,0.41
2021,105,6.59,37.56,1.01,88.02,1.14,2.04,0.46,1.58,98.62,2.27,4.27,0.83,3.45,103.5,0.43,0.44,0.4
2021,106,8.73,51.56,22.88,88.04,0.99,1.87,0.27,1.59,92.56,1.91,3.77,0.62,3.15,100.75,0.43,0.45,0.49
2021,107,10.5,69.12,10.3,88.18,0.96,1.71,0.09,1.62,110.19,1.88,3.59,0.37,3.22,115.44,0.46,0.48,0.56
2021,108,9.83,64.5,18.22,88.06,1.06,1.99,0.43,1.56,169.06,2.28,4.3,0.8,3.49,173,0.48,0.49,0.55
2021,109,7.32,45.38,8.42,87.8,1.09,2.1,0.21,1.89,220.19,2.16,4.25,0.28,3.97,220.06,0.48,0.51,0.53
2021,110,7.45,46.5,0.44,87.91,1.19,2.01,0.51,1.5,103.25,2.38,4.16,0.7,3.46,107.31,0.49,0.51,0.5
2021,111,8.85,50.81,0.19,88.1,1.08,1.93,0.29,1.64,95.31,2.09,3.86,0.57,3.29,102.44,0.48,0.51,0.48
2021,112,10.31,65.25,17.14,88.15,0.71,1.13,0.21,0.92,224.81,1.41,2.17,0.65,1.52,222.12,0.49,0.52,0.57
2021,113,8.12,49.06,0.04,87.99,1.32,2.37,0.3,2.07,158.5,2.63,4.79,0.56,4.23,171.25,0.5,0.52,0.51
2021,114,8.12,46.12,0.07,87.99,1.11,2.06,0.08,1.98,125.81,2.26,4.36,0.23,4.13,130.56,0.5,0.52,0.49
2021,115,8.36,45.38,1.11,88.03,1.02,1.67,0.2,1.48,96.69,2.01,3.56,0.36,3.2,100.44,0.49,0.51,0.48
2021,116,7.26,40,2.6,88.02,1.17,1.87,0.4,1.46,163.06,2.41,4.12,0.88,3.25,165,0.49,0.51,0.49
2021,117,7.08,38.56,0.34,88.1,1.06,1.68,0.16,1.52,117.62,2.12,3.51,0.22,3.29,120.88,0.49,0.51,0.48
2021,118,8.48,46.69,4.52,88.28,1.09,1.56,0.34,1.23,95.69,2.17,3.29,0.68,2.61,100.62,0.48,0.5,0.49
2021,119,10.25,53.5,5.23,88.28,0.91,1.55,0.12,1.44,126.56,1.87,3.17,0.27,2.9,127.94,0.49,0.51,0.52
2021,120,10.68,56.25,4.77,88.14,0.98,1.75,0.09,1.66,125.06,2.04,3.55,0.16,3.39,125.44,0.49,0.51,0.51
2021,121,12.27,72,6.48,88.17,0.8,1.53,0.27,1.26,95.12,1.77,3.58,0.58,3,102.94,0.49,0.52,0.54
2021,122,12.08,73.88,3.24,88.13,0.87,1.91,0.06,1.85,124.31,1.86,3.88,0.16,3.72,127.81,0.5,0.52,0.53
2021,123,11.96,72.56,19.87,87.96,0.87,1.96,0.17,1.79,205.44,1.87,4.2,0.27,3.94,137.44,0.51,0.52,0.57
2021,124,12.39,80,17.28,88.06,0.9,1.55,0.34,1.21,127.56,1.93,3.5,0.56,2.94,133.31,0.53,0.56,0.63
2021,125,12.33,84.38,10.82,88.09,0.78,1.74,0.19,1.55,171.12,1.76,3.69,0.34,3.35,172.75,0.55,0.57,0.61
2021,126,12.57,83.75,12.32,88.21,0.84,1.55,0.35,1.2,161.81,1.86,3.37,0.72,2.65,168.94,0.55,0.59,0.63
2021,127,13.24,86.44,9.22,88.24,0.91,1.94,0.26,1.67,170.44,2.15,4.24,0.7,3.55,182.19,0.57,0.59,0.64
2021,128,12.94,80.25,6.54,88.11,0.78,1.61,0.05,1.55,200.5,1.88,3.51,0.36,3.16,204.12,0.57,0.6,0.62
2021,129,12.21,77.5,4.61,88.01,0.76,1.84,0.09,1.74,219.94,1.69,4.06,0.33,3.73,203.38,0.57,0.6,0.62
2021,130,11.78,73.69,4.65,87.87,0.89,1.7,0.41,1.28,161.31,1.96,3.79,0.93,2.86,159.75,0.57,0.59,0.61
2021,131,11.66,76.31,14.38,87.86,0.9,1.75,0.36,1.39,233.25,2,3.8,0.79,3.02,232,0.58,0.6,0.65
2021,132,12.63,86.06,15.58,87.73,0.96,1.86,0.35,1.51,220.56,2.17,4.12,0.84,3.28,217.88,0.59,0.62,0.69
2021,133,12.33,80.31,2.7,87.7,0.88,1.95,0.17,1.77,191.75,1.98,4.39,0.23,4.16,191.38,0.59,0.62,0.66
2021,134,11.9,75.38,7,87.59,0.91,1.84,0.15,1.7,198.5,1.96,4.04,0.31,3.73,198.31,0.59,0.62,0.66
2021,135,11.9,70.12,2.61,87.74,1.02,2.17,0.12,2.05,241.56,2.23,4.79,0.44,4.35,237.75,0.59,0.62,0.64
2021,136,11.35,63.38,7.14,87.92,0.91,1.82,0.12,1.7,182.12,1.93,4.02,0.08,3.95,181.38,0.59,0.62,0.65
2021,137,13.06,70.69,13.49,87.91,0.86,1.73,0.26,1.47,212.69,1.91,4.01,0.3,3.71,158.88,0.6,0.63,0.68
2021,138,11.54,62.38,5.95,87.81,0.98,1.81,0.15,1.66,211.12,2.12,4.02,0.55,3.47,208.69,0.6,0.63,0.66
2021,139,10.8,56.94,0.52,87.67,1.07,2.23,0.29,1.95,207.06,2.23,4.78,0.66,4.12,216.94,0.59,0.62,0.63
2021,140,13.43,69.94,1.73,87.7,1.06,2.08,0.33,1.75,188.25,2.23,4.48,0.51,3.98,159,0.59,0.62,0.63
2021,141,15.99,84.56,1.45,87.7,0.96,1.95,0.04,1.9,195.62,2.06,4.19,0.04,4.15,215.88,0.59,0.62,0.63
2021,142,15.08,73.19,0.55,87.56,1.16,2.22,0.17,2.05,230,2.38,4.7,0.15,4.55,244.75,0.59,0.61,0.61
2021,143,14.1,67.06,0,87.67,0.88,1.72,0.14,1.57,192.31,1.85,3.73,0.38,3.35,191.88,0.58,0.6,0.6
2021,144,15.26,69.19,2.23,87.7,0.82,1.44,0.05,1.4,142.81,1.76,3.07,0.1,2.96,139.62,0.57,0.59,0.59
2021,145,15.01,74.31,3.84,87.59,0.7,1.03,0.34,0.7,107.44,1.46,2.18,0.9,1.28,108,0.57,0.59,0.61
2021,146,16.48,81.69,18.67,87.4,1.2,2.23,0.19,2.05,145.44,2.35,4.48,0.33,4.14,149.19,0.58,0.6,0.66
2021,147,15.93,87.75,33.52,87.7,1.3,2.16,0.63,1.52,102.94,2.38,4.12,1.05,3.05,104.12,0.6,0.64,0.73
2021,148,15.56,86.19,39.52,88.02,1.05,1.93,0.05,1.88,131.12,2.09,3.89,0.27,3.62,123.19,0.64,0.69,0.8
2021,149,15.93,79.44,1.55,87.89,1.11,2.11,0.22,1.88,153.5,2.35,4.51,0.46,4.05,154.25,0.66,0.7,0.73
2021,150,16.97,84.56,2.88,87.72,0.96,1.8,0.17,1.62,220.81,2.17,3.84,0.35,3.49,219.12,0.65,0.69,0.73
2021,151,17.82,92.94,12.62,87.41,1.51,2.44,0.37,2.07,145.31,3.01,4.58,0.64,3.94,146.62,0.65,0.69,0.75
2021,152,16.91,87.5,4.1,87.61,1.22,2.25,0.37,1.88,199.19,2.91,4.92,1.35,3.57,200.38,0.66,0.7,0.74
2021,153,15.99,83.19,10.85,87.7,1.07,1.88,0.44,1.44,232.81,2.33,4.01,0.79,3.21,231.5,0.66,0.69,0.74
2021,154,15.44,81.75,2.68,87.86,0.98,1.75,0.48,1.27,200.5,2.18,3.84,0.88,2.96,199.88,0.66,0.69,0.73
2021,155,16.36,81.44,6.58,87.83,1.02,2.02,0.12,1.9,233.88,2.28,4.4,0.19,4.21,231.38,0.65,0.69,0.73
2021,156,16.85,84.62,24.54,87.65,1.09,2.16,0.46,1.7,239.12,2.49,4.75,0.95,3.8,236.5,0.66,0.7,0.77
2021,157,16.72,86.31,30.47,87.56,1.27,2.57,0.28,2.29,240.12,2.82,5.54,0.6,4.93,237.19,0.68,0.73,0.8
2021,158,17.15,86.25,14.88,87.46,1.12,2.09,0.47,1.62,231.38,2.72,4.66,1.16,3.49,227.75,0.7,0.74,0.8
2021,159,16.66,83.81,16.83,87.47,0.8,1.47,0.34,1.13,191.31,1.88,3.28,0.88,2.4,193,0.7,0.74,0.8
2021,160,17.94,92.06,29.14,87.46,1.2,2.07,0.22,1.85,183.38,2.52,4.34,0.47,3.87,187,0.72,0.77,0.84
2021,161,16.6,86,0.96,87.47,0.68,1.34,0.08,1.26,193.94,1.68,3.04,0.15,2.89,195.69,0.73,0.77,0.8
2021,162,16.66,84.88,4.23,87.35,0.76,1.72,0.03,1.69,122.62,1.59,3.57,0.14,3.43,107.75,0.72,0.77,0.8
2021,163,16.72,86.88,9.34,87.47,0.78,1.7,0.23,1.47,77.62,1.55,3.24,0.54,2.7,80.81,0.72,0.77,0.81
2021,164,17.03,84.69,6.3,87.49,0.59,1.26,0.09,1.17,137.62,1.22,2.62,0.15,2.48,146.62,0.73,0.77,0.81
2021,165,18.31,88.69,9.92,87.28,0.92,2.23,0.23,2,110.44,1.97,4.75,0.52,4.23,113.19,0.73,0.77,0.81
2021,166,18.07,88.56,29.79,87.15,0.95,1.64,0.41,1.23,142.81,2.01,3.47,0.92,2.55,144.31,0.74,0.8,0.85
2021,167,18.8,91.06,26.97,87.23,1.09,1.91,0.2,1.7,156.69,2.28,4.1,0.47,3.63,154.5,0.76,0.81,0.86
2021,168,18.31,91.75,34.47,87.49,1.09,2.37,0.24,2.13,155.38,2.3,4.85,0.45,4.4,159.12,0.78,0.84,0.88
2021,169,17.52,89.69,18.46,87.64,1.24,2.23,0.43,1.81,157.75,2.58,4.5,1.18,3.32,163.06,0.8,0.85,0.87
2021,170,16.91,91.88,35.52,87.6,0.85,1.97,0.15,1.82,155.62,1.73,3.87,0.38,3.5,157.5,0.8,0.87,0.89
2021,171,16.72,92.25,31.83,87.6,0.91,1.77,0.22,1.55,159.44,1.87,3.66,0.5,3.16,160.88,0.83,0.89,0.9
2021,172,17.58,89.25,4.37,87.54,1.04,2.17,0.06,2.11,182.25,2.31,4.7,0.18,4.52,182.88,0.84,0.89,0.88
2021,173,18.13,89.25,10.99,87.62,0.95,1.85,0.16,1.69,202.06,2.15,4.03,0.22,3.8,203.12,0.83,0.88,0.88
2021,174,18.37,91.62,13.42,87.7,1.12,2.34,0.06,2.28,172.62,2.48,4.98,0.3,4.68,182.44,0.84,0.88,0.88
2021,175,18.01,89.88,8.27,87.6,1.11,2.12,0.13,1.98,190.06,2.38,4.43,0.27,4.16,191.62,0.84,0.88,0.88
2021,176,18.37,92.25,14.03,87.51,1.33,2.32,0.46,1.86,186.5,2.97,5.08,1.36,3.72,189.81,0.84,0.88,0.88
2021,177,18.25,92.38,24.1,87.66,1.19,2.51,0.09,2.42,180.94,2.59,5.43,0.31,5.12,184.44,0.84,0.89,0.89
2021,178,18.19,91.25,17.74,87.85,1.09,2.16,0.04,2.12,233.12,2.41,4.72,0.13,4.59,228,0.84,0.9,0.9
2021,179,18.74,93.88,8.56,87.64,1.58,2.51,0.48,2.04,215.62,3.55,5.51,1.3,4.21,214.56,0.85,0.9,0.89
2021,180,19.53,97.5,31.16,87.39,1.81,2.72,1.27,1.45,208.06,4.14,6.04,2.98,3.05,207.44,0.86,0.91,0.91
2021,181,19.41,95.75,33.58,87.34,1.25,2.36,0.36,2,203.5,2.95,5.18,1.08,4.1,203,0.88,0.92,0.91
2021,182,17.58,92.81,30.02,87.34,0.81,1.55,0.27,1.28,189.5,1.93,3.41,0.74,2.66,190.88,0.89,0.94,0.92
2021,183,18.19,96.5,23.05,87.4,1.25,2.16,0.42,1.73,189.5,2.94,4.88,1.29,3.59,191.31,0.9,0.95,0.92
2021,184,18.43,96.12,39.26,87.49,1.35,1.97,0.78,1.19,186.38,3.03,4.46,1.86,2.6,187.5,0.91,0.95,0.94
2021,185,18.01,94.06,22.19,87.65,0.87,1.25,0.44,0.81,203.81,1.95,2.7,1.06,1.64,205.44,0.92,0.96,0.94
2021,186,18.25,93,11.63,87.68,1.15,2.13,0.45,1.68,205.25,2.51,4.59,0.85,3.73,205.69,0.92,0.95,0.94
2021,187,19.29,95.12,7.48,87.45,1.46,2.53,0.39,2.14,209,3.29,5.48,0.73,4.75,208.81,0.92,0.95,0.93
2021,188,19.35,94.75,24.08,87.58,0.94,1.48,0.55,0.92,183.44,2.3,3.22,1.54,1.68,187.19,0.92,0.95,0.94
2021,189,18.62,93.19,28.36,87.7,0.97,1.51,0.31,1.19,169.81,2.16,3.15,0.93,2.23,177.12,0.93,0.97,0.95
2021,190,18.74,92.31,5.99,87.62,0.97,2.03,0.19,1.85,162.31,2.17,4.45,0.55,3.9,167.94,0.93,0.96,0.93
2021,191,18.49,93.12,11.08,87.64,0.91,1.84,0.05,1.79,191.38,2.05,3.98,0.23,3.75,191.06,0.92,0.95,0.93
2021,192,17.58,90.19,16.44,87.88,0.78,1.71,0.12,1.59,209.94,1.7,3.71,0.24,3.47,209.94,0.92,0.95,0.93
2021,193,17.46,86.56,10.62,87.96,0.62,1.12,0.18,0.95,168.44,1.34,2.51,0.38,2.13,168.88,0.92,0.95,0.93
2021,194,18.01,86.81,24.45,87.84,1.09,2.06,0.21,1.86,159.75,2.38,4.49,0.4,4.09,178.12,0.92,0.95,0.94
2021,195,18.01,92.88,20.6,87.81,1.11,2.24,0.28,1.96,182.81,2.54,4.88,0.91,3.97,185.06,0.92,0.96,0.94
2021,196,18.19,94.38,14.6,87.82,1.26,2.09,0.48,1.62,204.69,2.89,4.64,1.39,3.25,204.88,0.92,0.95,0.93
2021,197,18.31,94.88,27.7,87.88,1.44,2.45,0.27,2.18,202.75,3.22,5.16,0.99,4.16,202.12,0.92,0.95,0.94
2021,198,18.43,93.19,18.82,87.79,0.94,1.58,0.36,1.22,170.69,2.05,3.35,0.62,2.73,169.38,0.93,0.96,0.94
2021,199,19.29,95.38,27.51,87.58,1.28,2.23,0.45,1.79,208.75,2.98,4.81,1.41,3.41,207.94,0.93,0.96,0.95
2021,200,18.98,93.06,10.3,87.46,1.27,2.35,0.37,1.98,187.44,2.91,4.99,0.83,4.16,188.56,0.93,0.96,0.94
2021,201,18.49,93.69,22.74,87.47,0.88,2.2,0.18,2.02,174,1.84,4.43,0.3,4.12,172.25,0.93,0.96,0.95
2021,202,18.13,88.06,16.86,87.35,0.6,1.23,0.05,1.19,167.06,1.25,2.42,0.04,2.38,161,0.93,0.96,0.94
2021,203,18.49,86.69,10.15,87.26,0.85,1.56,0.25,1.31,213,1.95,3.41,0.47,2.95,216.38,0.93,0.96,0.94
2021,204,19.1,90.56,15.67,87.36,1.14,2.38,0.05,2.32,131.31,2.36,4.74,0.2,4.54,130.12,0.93,0.95,0.94
2021,205,18.68,88,3.32,87.42,1.23,2.16,0.35,1.8,126.56,2.48,4.16,0.94,3.23,128.69,0.92,0.95,0.93
2021,206,19.29,92.19,9.72,87.39,1.34,2.16,0.41,1.74,168.19,2.86,4.47,1.42,3.05,172.06,0.91,0.95,0.92
2021,207,19.41,90.19,17.88,87.22,1.04,2.23,0.23,1.99,212.5,2.37,4.63,0.44,4.2,209.56,0.91,0.95,0.93
2021,208,19.04,90.69,15.4,87.13,0.71,1.34,0.24,1.09,174.38,1.67,2.91,0.73,2.18,174.38,0.91,0.95,0.93
2021,209,18.43,85.19,14.8,87.15,0.51,1.15,0.16,0.98,152.31,1.12,2.38,0.41,1.98,152.19,0.91,0.95,0.93
2021,210,18.68,89.12,37.46,87.2,0.91,1.86,0.03,1.83,152.56,2,3.84,0.04,3.8,150.5,0.92,0.95,0.94
2021,211,17.88,89.19,27.3,87.42,1.12,2.1,0.44,1.66,107.5,2.19,4.09,1.01,3.09,108.94,0.92,0.96,0.94
2021,212,18.43,91.25,22.25,87.5,1.13,1.75,0.41,1.33,148.88,2.42,3.73,0.77,2.96,151.38,0.93,0.96,0.94
2021,213,18.92,92.56,25.46,87.4,1.06,2.06,0.35,1.71,180.44,2.51,4.49,1.17,3.31,184.81,0.93,0.96,0.94
2021,214,18.74,92.38,19.28,87.44,0.94,1.95,0.15,1.8,181.75,2.12,4.12,0.45,3.68,210.56,0.93,0.96,0.94
2021,215,17.76,86.88,11.05,87.52,0.7,1.32,0.17,1.15,233.44,1.52,2.65,0.44,2.21,233.31,0.93,0.96,0.94
2021,216,17.52,85.19,4.3,87.6,0.6,1.37,0.16,1.21,154.06,1.38,2.88,0.47,2.41,157.25,0.93,0.95,0.93
2021,217,17.27,79.81,1.19,87.46,0.8,1.49,0.26,1.23,232.38,1.7,3.01,0.63,2.38,213.81,0.91,0.95,0.92
2021,218,18.37,83.38,4.66,87.45,0.84,1.52,0.16,1.37,144.62,1.89,3.17,0.47,2.71,145.62,0.91,0.94,0.92
2021,219,19.29,92.69,11.66,87.62,1.13,2.45,0.34,2.11,204.81,2.57,5.38,0.83,4.55,206,0.9,0.94,0.92
2021,220,18.55,92.81,15.03,87.77,0.94,1.89,0.17,1.72,217.31,2.06,4.02,0.36,3.66,216.44,0.91,0.94,0.92
2021,221,18.62,90.25,3.31,87.72,1.02,1.9,0.05,1.84,215.69,2.27,4.12,0.2,3.93,213.44,0.9,0.94,0.91
2021,222,19.23,93.44,11.55,87.48,1.24,2.38,0.29,2.09,212.25,2.85,5.22,1.11,4.1,210.31,0.89,0.93,0.91
2021,223,19.47,94.12,23.3,87.54,0.89,1.55,0.38,1.17,196.12,2.02,3.32,1.27,2.05,198.75,0.9,0.94,0.92
2021,224,19.41,94.81,12.74,87.67,0.8,1.37,0.33,1.04,199.38,1.89,3.12,0.67,2.46,202.06,0.91,0.95,0.92
2021,225,19.53,95.88,21.15,87.46,1.37,1.78,0.56,1.22,189.75,2.88,3.8,1.19,2.61,189.31,0.91,0.95,0.93
2021,226,19.59,94.31,12.23,87.3,1.59,2.61,0.81,1.8,212.88,3.59,5.74,2.04,3.71,211.44,0.91,0.95,0.92
2021,227,18.55,93.69,13.32,87.56,0.95,1.35,0.45,0.91,209.69,2.29,3.12,1.3,1.81,208.94,0.91,0.95,0.92
